MES;SEM;FECHA;Usina;Familia;Tipo  vehiculo;Fabrica;Avance producto;Motor;Caja de velocidades;Trasmision;Version;Num. de Identificacion;Numero de fabricacion;Color;Codigo defecto;Titulo defecto;Comentario defecto;Demerito (pt);Taller;Elementos;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193730042;;TEKNH;0930-4832;INSONORIZANTE MAL POSICIONADO-CAJON DE PUERTA BATIENTE ARD.;FG;P2;Chapa;INSONORIZANTE MAL POSICIONADO;;;;;;;;;
9;Sem36;6/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193740040;;TEKNS;1180-4374;GRANO-ENCUADRAMIENTO DE PUERTA AVD.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;6/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193740040;;TEKNS;1040-4441;MASTICO IRREGULAR-REBATIDO DE PUERTA AVI.;ND;P2;Selladores;MASTICO IRREGULAR;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193740040;;TEKNS;0440-4813;PROYECCION DE SOLDADURA-CAJON DE PUERTA DESLIZANTE I.;ND;P2;Chapa;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem36;6/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1;655193530365;;OV369;1010-4320;MASTICO MAL POSICIONADO-VANO DE LUNETA AR.;FG;P2;Selladores;MASTICO MAL POSICIONADO;;;;;;;;;
9;Sem36;6/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193531118;;OV369;1110-4376;DESCOLGON-ENCUADRAMIENTO DE PUERTA ARD.;ND;P2;Cabinas;DESCOLGON;;;;;;;;;
9;Sem36;5/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193531118;;OV369;0440-4320;PROYECCION DE SOLDADURA-VANO DE LUNETA AR.;ND;P2;Chapa;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem36;6/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193810124;;NV676;0230-4313;PICO-TECHO;MR;P2;Degradaciones;PICO;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E0;655193740079;;TEB76;1430-4514;PROYECCION DE PINTURA-ALETA ARD.;MR;P2;Cabinas;PROYECCION DE PINTURA;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E0;655193740079;;TEB76;1400-4210;RETOQUE DE PINTURA APARENTE-CAPOT AV.;MR;P2;LFP;RETOQUE DE PINTURA APARENTE;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193740090;;OV369;1510-4416;DESCONCHADO-MARCO DE PUERTA  AVD.;ND;P2;Degradaciones;DESCONCHADO;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193810033;;OV369;1001-4135;AMPOLLAS DEL MASTICO-BRANCARD DER / TECHO;NR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193830003;;TEKNH;0708-4831;MASTICO DE CHAPA DESPEGADO-CAJON DE PUERTA BATIENTE ARI.;FG;P2;Chapa;MASTICO DE CHAPA DESPEGADO;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193830028;;OV369;1020-4389;FALTA DE MASTICO-LADO DE CAJA I.;ND;P2;Selladores;FALTA DE MASTICO;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193820098;;TEKNS;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E1;655193830118;;TEKNH;1180-4411;GRANO-PAÑO EXT DE PUERTA  AVI;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E1;655193830118;;TEKNH;1052-4507;MASTICO IMPIDE EL MONTAJE-PASO DE RUEDA  ARI.;FG;P2;Selladores;MASTICO IMPIDE EL MONTAJE;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E1;655193830344;;TEKNS;1180-4210;GRANO-CAPOT AV.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;B52;655;TCT;K7M-;;TR4X2;E1;655193820081;;TEB76;0230-4417;PICO-MARCO DE PUERTA  ARI.;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193740085;;OV369;0210-4210;BOLLOS-CAPOT AV.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193830010;;TEKNH;0440-4772;PROYECCION DE SOLDADURA-CARA INTERNA DE PAÑO LAT D;FG;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193830010;;TEKNH;0010-4026;SOBRESALE-CAPOT AV./ ALETA  AVD.;FG;P2;Ferrage- Caja;SOBRESALE;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193910106;;TEKNH;0210-4833;BOLLOS-PUERTA BATIENTE ARI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193910122;;OV369;0400-4374;ASPECTO JUNTA - CORDON SOLDADURA-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193910122;;OV369;0450-4375;SOLDADURA FALTA-ENCUADRAMIENTO DE PUERTA ARI.;ND;P1;Laterales-P1;SOLDADURA FALTA;;;;;;;;;
9;Sem37;9/9/2019;VP;X67;K67;655;TCT;H4M-;;TR4X2;E2;655193930306;;TEKNS;0480-4410;SOLDADURA ESTALLADA-CAJON DE PUERTA AVD.;ND;P2;Partes móviles;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193830248;;OV727;0210-4514;BOLLOS-ALETA ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCT;K4M-;;TR4X2;E2;655193830272;;OV727;0210-4514;BOLLOS-ALETA ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;9/9/2019;VP;X52;L52;655;TCT;K4M-;;TR4X2;E2;655193830272;;OV727;0240-4313;DEFORMACION CHAPA-TECHO;ND;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;B52;655;TCP;K4M-;;TR4X2;E2;655193740103;;OV369;1190-4376;DEPOSITO DE PARTICULAS-ENCUADRAMIENTO DE PUERTA ARD.;MR;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193750086;;OV369;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193750086;;OV369;1450-4412;RETOQUE LOCAL CON PLUMA-PAÑO EXT DE PUERTA AVD;MR;P2;LFP;RETOQUE LOCAL CON PLUMA;;;;;;;;;
9;Sem37;10/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193840042;;TEKNS;4070-4302;OBTURADOR MAL POSICIONADO-PIE  AVD.;FG;P2;LFP;OBTURADOR MAL POSICIONADO;;;;;;;;;
9;Sem37;10/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193910124;;TEKNH;1053-4506;MASTICO BAJO LACA-TAPA DE CARBURANTE;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;L52;655;TCP;K4M-;;TR4X2;E2;655193830277;;TEKNS;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;10/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E0;655193920001;;TEKNH;0706-4466;DESBORDAMIENTO MASTICO DE CHAPA-DOBLADO MARCO DE PUERTA AVD.;ND;P2;Partes móviles;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem37;10/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E1;655193920108;;OV369;0706-4466;DESBORDAMIENTO MASTICO DE CHAPA-DOBLADO MARCO DE PUERTA AVD.;ND;P2;Partes móviles;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193830216;;TEHNP;0210-4418;BOLLOS-MARCO DE PUERTA  ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193830216;;TEHNP;0240-4313;DEFORMACION CHAPA-TECHO;ND;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193830216;;TEHNP;0110-4503;MAL ACOSTAJE-GOTERON ENCUADRAMIENTO DE PORTON;FG;P1;Laterales-P1;MAL ACOSTAJE;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;B52;;TCT;;;;;655193820087;;;0210-4375;BOLLOS-ENCUADRAMIENTO DE PUERTA ARI.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;B52;;TCT;;;;;655193820087;;;0110-4503;DEFORMACION-GOTERON ENCUADRAMIENTO DE PORTON;FG;P2;Laterales-P1;DEFORMACION;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;B52;;TCT;;;;;655193820087;;;0210-4418;BOLLOS-MARCO DE PUERTA ARD;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;10/9/2019;VP;X52;B52;;TCT;;;;;655193830089;;;4141-4213;SOLDADURA AGRESIVA-ALETA AVI.;FG;P2;Partes móviles;SOLDADURA AGRESIVA;;;;;;;;;
9;Sem37;10/9/2019;VP;X67;F67;;TCT;;;;;655193840009;;;0210-4401;BOLLOS-PUERTA AVI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;11/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193830093;;OV369;0243-4376;SOLDADURA ESTALLADA O PERFORADA-ENCUADRAMIENTO DE PUERTA ARD.;FG;P2;Chapa;SOLDADURA ESTALLADA O PERFORADA;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193840008;;OV369;1510-4818;DESCONCHADO-ARISTA PAÑO DE PTA. DESLIZANTE D.;FG;P2;Degradaciones;DESCONCHADO;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193840012;;TEKNS;1053-4832;MASTICO BAJO LACA-CAJON DE PUERTA BATIENTE ARD.;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193840045;;OV369;1001-4207;AMPOLLAS DEL MASTICO-BORDE ENGASTADO DE CAPOT AV.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193910111;;OV369;1220-4503;FALTA ESPESOR DE PINTURA-GOTERON ENCUADRAMIENTO DE PORTON;ND;P2;Cabinas;FALTA ESPESOR DE PINTURA;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193840057;;OV369;0210-4303;BOLLOS-BAJOCAJA  I.;FG;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193840057;;OV369;0706-4816;DESBORDAMIENTO MASTICO DE CHAPA-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem37;11/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193850031;;TEKNS;0400-4569;ASPECTO JUNTA - CORDON SOLDADURA-PISO AR./ PASO DE RUEDA ARD.;FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem37;11/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E1D;655193530514;;TEKNH;0230-4520;PICO-HAYON /  PORTON;ND;P2;Partes móviles;PICO;;;;;;;;;
9;Sem37;11/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531301;;TEKNS;0210-4375;BOLLOS-ENCUADRAMIENTO DE PUERTA ARI.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem37;11/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531301;;TEKNS;0240-4120;DEFORMACION CHAPA-PISO AV. O CABINA;FG;P2;Piso-Block;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;11/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531839;;OV727;0210-4374;BOLLOS-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem37;11/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193830321;;TEKNS;0210-4514;BOLLOS-ALETA ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193840031;;OV369;1010-4120;MASTICO MAL POSICIONADO-PISO AV. O CABINA;FG;P2;Selladores;MASTICO MAL POSICIONADO;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193850009;;TEKNS;1400-4210;RETOQUE DE PINTURA APARENTE-CAPOT AV.;MR;P2;LFP;RETOQUE DE PINTURA APARENTE;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193850035;;OV369;1510-4831;DESCONCHADO-CAJON DE PUERTA BATIENTE ARI.;ND;P2;Degradaciones;DESCONCHADO;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193850035;;OV369;1170-4773;GOTA-CARA INTERNA DE PAÑO LAT  I;MR;P2;Cabinas;GOTA;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193850050;;TEKNH;1180-4373;GRANO-ENCUADRAMIENTO DE PUERTA AVI.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531762;;TEKNH;1190-4412;DEPOSITO DE PARTICULAS-PAÑO EXT DE PUERTA AVD;ND;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531762;;TEKNH;1180-4411;GRANO-PAÑO EXT DE PUERTA  AVI;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193830098;;TEKNS;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193830210;;TEHNP;1190-4412;DEPOSITO DE PARTICULAS-PAÑO EXT DE PUERTA AVD;MR;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193830210;;TEHNP;0225-4206;MAL RETOQUE DE CHAPA-GOTERON COFRE DEL MOTOR;FG;P2;Chapa;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193850008;;TEKNH;0430-4539;SOLDADURA MAL POSICIONADA-PISO CENTRAL / PISO AR.;FG;P2;Piso-Block;SOLDADURA MAL POSICIONADA;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193850017;;OV369;0210-4816;BOLLOS-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193850017;;OV369;0240-4213;DEFORMACION CHAPA-ALETA  AVI.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;12/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193850017;;OV369;0240-4768;DEFORMACION CHAPA-PAÑO LATERAL ARD;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E1D;655193530227;;TEKNH;0400-4852;ASPECTO JUNTA - CORDON SOLDADURA-PISO UTILITARIO (CONJUNTO);FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E1D;655193530227;;TEKNH;0240-4769;DEFORMACION CHAPA-PAÑO LATERAL ARI;ND;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193531035;;NV676;0030-4222;JUEGO EXCESIVO-PIE DE PARABRISAS D./ ALETA  AVD.;FG;P2;Ferrage- Caja;JUEGO EXCESIVO;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193531035;;NV676;0440-4340;PROYECCION DE SOLDADURA-VANO DE PARABRISAS;FG;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem37;12/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193531186;;OV369;0600-1010;FIJA.,REMACH.O GRUPILLA FALTA (CH)-BLOQUE DE MOTOR;FG;P1;Piso-Block;FIJA.,REMACH.O GRUPILLA FALTA (CH);;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193830311;;TEHNP;0440-4418;PROYECCION DE SOLDADURA-MARCO DE PUERTA  ARD.;ND;P2;Partes móviles;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCT;K4M-;;TR4X2;E2;655193850122;;NV676;0210-4213;BOLLOS-ALETA  AVI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCT;K4M-;;TR4X2;E2;655193850122;;NV676;0240-4404;DEFORMACION CHAPA-PUERTA ARD.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;12/9/2019;VP;X52;L52;655;TCT;K4M-;;TR4X2;E2;655193850122;;NV676;0060-4016;JUEGO IRREGULAR-PAÑO DE PUERTA AVD / PUERTA  ARD;FG;P2;Ferrage- Caja;JUEGO IRREGULAR;;;;;;;;;
9;Sem37;13/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193850059;;NV676;0210-4520;BOLLOS-HAYON /  PORTON;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;13/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193850059;;NV676;0210-4418;BOLLOS-MARCO DE PUERTA  ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;13/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193920024;;TEKNH;0400-4217;ASPECTO JUNTA - CORDON SOLDADURA-PASO DE RUEDA  AVI. (AUVENT);FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem37;13/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193920024;;TEKNH;0240-4210;DEFORMACION CHAPA-CAPOT AV.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem37;13/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193920036;;TEKNH;0440-4308;PROYECCION DE SOLDADURA-PIE MEDIO  D.;ND;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem37;13/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E1;655193940029;;OV369;0230-4514;PICO-ALETA ARD.;ND;P2;Partes móviles;PICO;;;;;;;;;
9;Sem37;13/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E1D;655193530518;;TEKNH;0280-4520;CHAPA  AGRESIVA-HAYON /  PORTON;ND;P2;Partes móviles;CHAPA  AGRESIVA;;;;;;;;;
9;Sem37;13/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193530677;;OV727;0060-4016;JUEGO IRREGULAR-PAÑO DE PUERTA AVD / PUERTA  ARD;FG;P2;Ferrage- Caja;JUEGO IRREGULAR;;;;;;;;;
9;Sem37;13/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193530799;;OV727;0210-4401;BOLLOS-PUERTA AVI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem37;13/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193840082;;TEKNH;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;13/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193850052;;OV369;1001-4135;AMPOLLAS DEL MASTICO-BRANCARD DER / TECHO;MR;P2;Selladores;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem37;13/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193920028;;TEKNH;1053-4213;MASTICO BAJO LACA-ALETA  AVI.;MR;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem37;13/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1;655193530210;;OV369;0180-1010;ELEMENTO DE CHAPA IMPIDE EL MONTAJE-BLOQUE DE MOTOR;FG;P1;Chapa;ELEMENTO DE CHAPA IMPIDE EL MONTAJE;;;;;;;;;
9;Sem37;13/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1;655193530210;;OV369;1450-4308;RETOQUE LOCAL CON PLUMA-PIE MEDIO  D.;MR;P2;LFP;RETOQUE LOCAL CON PLUMA;;;;;;;;;
9;Sem37;13/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531411;;NV676;1180-4504;GRANO-PAÑO EXT DE PORTON;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem37;13/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E1;655193830340;;TEKNS;1190-4467;DEPOSITO DE PARTICULAS-DOBLADO MARCO DE PUERTA ARI.;ND;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
9;Sem38;16/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193850094;;TEB76;0060-4025;JUEGO IRREGULAR-CAPOT AV./ ALETA  AVI.;FG;P2;Ferrage- Caja;JUEGO IRREGULAR;;;;;;;;;
9;Sem38;16/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E1;655193920075;;NV676;4710-4244;FIJACION ROSCADA NO CONFORME-LARGUERO AVD.;FG;P2;Piso-Block;FIJACION ROSCADA NO CONFORME;;;;;;;;;
9;Sem38;16/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193930006;;TEKNH;0230-4313;PICO-TECHO;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem38;16/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193930043;;TEKNS;0210-4816;BOLLOS-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem38;16/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193930043;;TEKNS;0225-4389;MAL RETOQUE DE CHAPA-LADO DE CAJA I.;;P2;Laterales-P1;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem38;16/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193830217;;TEHNP;0430-4129;SOLDADURA MAL POSICIONADA-PASO DE RUEDA ARI./ PISO;FG;P2;Laterales-P1;SOLDADURA MAL POSICIONADA;;;;;;;;;
9;Sem38;16/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E0;655193820066;;TEB76;1510-4384;DESCONCHADO-PIE ARD.;MR;P2;Degradaciones;DESCONCHADO;;;;;;;;;
9;Sem38;16/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193920004;;TEKNH;1010-4130;MASTICO MAL POSICIONADO-PISO AR. DE COFRE-- CAJA;FG;P2;Selladores;MASTICO MAL POSICIONADO;;;;;;;;;
9;Sem38;16/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193920020;;OV369;1001-4135;AMPOLLAS DEL MASTICO-BRANCARD DER / TECHO;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem38;16/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193920020;;OV369;0240-4103;DEFORMACION CHAPA-PUERTA  AVI./ BAJO DE CAJA I.;MR;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem38;16/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193530673;;OV727;0240-4213;DEFORMACION CHAPA-ALETA  AVI.;ND;P2;Chapa;DEFORMACION CHAPA;;;;;;;;;
9;Sem38;16/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193530673;;OV727;1180-4311;GRANO-BRANCARD DE TECHO IZ.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;16/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193530871;;NV676;1180-4415;GRANO-MARCO DE PUERTA  AVI.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem38;16/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193620008;;TEKNS;1510-4467;DESCONCHADO-DOBLADO MARCO DE PUERTA ARI.;ND;P2;Degradaciones;DESCONCHADO;;;;;;;;;
